1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,Family
3,6,14,0,40,67646.16600000017,5.85711669921875,112.55601663893539,40,3,40,54,21,42,6,52,58,56,12,14,21,15,30,40,23,45,5,24,0,1,0,0,1,0,0,2,1,3,1,0,0,5,2,0,0,0,2,6,2,1,3,0,0,0,0,0,0,0,0,1,1,3,0,2,1,0,5,3,1,2,1,2,0,0,1,0,4,6,0,2,5,3,0,6,1,1,4,2,0,0,0,6,2,7,0,3,0,6,2,1,1,7,5,0,1,0,0,1,0,0,0,3,2,0,4,0,5,3,1,0,3,4,0,0,0,4,3,3,3,3,4,0,2,3,0,0,0,1,2,2,0,2,1,1,0,2,3,0,0,0,1,4,6,0,3,4,4,3,1,0,2,2,4,0,1,3,3,0,3,0,0,2,6,1,0,0,0,3,0,0,3,0,7,5,0,4,1,0,0,0,2,2,1,0,0,3,0,0,8,5,0,3,0,1,0,1,0,6,1,3,5,0,2,0,0,0,0,0,4,4,1,0,0,1,2,3,0,0,3,2,2,1,0,0,0,0,0,1,3,3,1,0,4,0,0,2,0,0,0,3,3,1,1,1,6,1,1,1,3,1,0,1,8,0,1,1,0,1,1,1,2,0,0,0,3,1,0,1,1,2,1,3,0,0,0,2,2,3,0,0,0,0,2,0,1,1,3,2,2,0,0,0,3,0,5,2,4,2,0,0,4,0,0,0,1,0,1,2,1,0,1,0,0,0,0,1,7,0,0,1,0,0,1,0,0,0,3,2,0,2,0,2,0,1,0,1,0,2,1,3,1,0,0,1,1,0,0,0,0,0,0,6,2,3,1,0,0,1,0,2,1,0,2,1,5,7,0,0,1,1,2,1,6,0,1,0,2,0,1,1,4,2,5,0,1,0,2,1,2,3,0,1,0,1,2,0,1,5,2,3,4,4,1,1,2,5,1,1,4,5,0,2,1,1,7,0,1,1,3,166,165,123,50,94,33,11,12,1,37,0,0,27,33,11,5,28,1,26,15,0,1,28,40,1,18,15,17,0,11,0,8,38,4,11,43,1,0,46,14,42,Ligase
9,19,19,0,32,64467.98050000021,8.84661865234375,108.89861570945982,62,9,28,36,19,60,19,18,27,63,12,19,23,22,44,32,28,52,11,8,0,1,2,0,11,0,1,1,1,2,2,2,1,5,3,0,0,2,3,1,0,0,1,1,0,0,1,0,0,0,2,0,2,9,1,0,0,0,2,1,7,0,0,2,1,2,0,0,4,9,0,1,1,2,0,3,1,2,3,2,0,0,2,7,4,2,3,5,1,1,5,2,4,2,1,0,1,1,0,2,0,0,0,2,4,0,10,5,1,0,1,0,4,2,0,0,0,6,0,9,1,0,2,1,1,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,2,3,4,0,1,1,6,5,1,0,4,0,2,1,0,1,1,4,0,4,4,3,2,1,0,2,1,3,1,1,0,0,1,2,0,0,1,1,0,2,5,3,2,0,2,2,1,2,5,6,0,1,2,1,0,0,1,5,1,4,7,3,0,0,2,0,2,0,2,2,0,0,0,1,2,4,0,0,1,4,2,2,2,0,3,0,0,0,2,0,0,0,4,0,0,0,2,1,1,2,0,1,2,0,1,1,1,1,2,5,0,1,2,1,2,0,1,2,1,0,0,0,1,0,0,1,1,2,6,0,1,3,1,1,0,1,1,2,1,0,0,2,1,1,0,3,0,3,0,1,2,2,1,1,1,0,2,2,2,0,1,1,3,0,1,2,4,4,0,2,1,2,0,0,2,1,0,0,3,1,1,2,0,1,0,1,1,2,3,0,1,1,0,0,2,2,1,2,1,3,0,3,1,1,1,1,3,1,0,0,0,5,1,0,2,0,0,5,0,0,8,1,0,1,1,0,0,0,0,0,0,1,4,1,2,2,0,0,2,1,3,1,1,0,0,0,0,0,0,2,2,0,2,0,5,0,1,2,2,3,1,2,0,1,3,4,0,0,4,2,1,1,0,3,6,1,2,0,9,205,145,105,38,90,47,17,9,0,22,0,2,19,29,13,6,30,1,29,13,3,4,23,22,3,12,5,8,0,12,5,10,43,3,7,53,0,0,53,17,43,Ligase
5,5,22,0,17,45091.49160000001,5.62774658203125,108.65419662650605,43,5,25,31,17,36,5,31,33,29,16,22,10,14,17,17,18,39,1,6,0,0,0,0,8,1,3,1,0,3,0,2,0,6,2,0,1,0,1,0,1,1,2,1,0,0,0,0,1,0,1,0,3,0,0,1,1,1,1,1,2,0,0,2,0,0,0,1,1,0,0,0,1,2,0,3,0,1,3,1,0,0,0,0,0,4,1,0,0,2,3,2,2,3,1,0,0,0,0,1,1,0,1,1,2,0,3,1,2,3,0,0,1,1,0,0,0,1,0,3,3,0,1,0,0,4,2,1,1,2,3,1,0,2,1,0,0,2,0,0,0,0,0,2,6,1,1,1,0,0,1,1,1,2,3,0,0,0,1,2,3,3,1,1,1,2,0,0,0,1,0,0,1,1,3,1,0,0,0,0,2,0,3,1,1,0,1,1,0,0,2,6,0,1,2,0,1,0,0,3,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,1,2,5,0,1,0,0,1,3,1,0,0,0,3,2,0,0,2,1,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,6,2,1,0,1,0,0,0,4,3,4,1,0,4,2,1,1,3,1,0,1,1,1,2,1,0,1,1,4,2,1,0,5,0,0,0,2,1,2,2,0,1,1,2,0,0,1,1,3,0,1,0,1,0,0,3,0,0,1,0,1,2,0,2,0,0,0,1,1,2,2,0,1,0,3,1,0,0,0,2,0,1,0,4,1,1,1,0,2,2,0,2,3,0,0,1,3,1,1,0,1,2,0,1,5,1,5,1,0,1,0,1,1,2,1,0,1,2,0,1,0,1,1,1,3,1,0,0,2,2,3,4,1,1,0,0,4,2,0,0,1,5,0,0,0,0,1,1,0,0,5,124,115,92,24,55,31,15,8,0,34,1,1,15,22,5,2,13,0,19,7,3,2,14,25,0,10,8,10,0,3,2,3,35,0,8,34,0,1,32,13,25,Ligase
0,4,9,0,23,63597.55190000009,6.99713134765625,113.7702180679787,43,0,27,66,22,41,4,30,49,56,12,9,22,17,44,23,21,49,3,21,0,0,0,0,5,2,0,3,1,1,1,0,0,3,2,0,0,2,2,1,1,0,4,1,0,0,1,2,0,0,0,0,3,1,0,3,0,0,6,2,3,0,1,0,0,2,0,0,5,6,0,2,5,0,0,8,0,0,6,1,0,0,0,4,2,6,2,1,0,3,4,3,2,4,3,0,2,0,1,2,0,0,1,3,1,0,8,1,3,0,0,2,7,3,0,0,0,5,0,6,1,2,5,0,1,7,0,1,0,8,0,0,1,1,2,2,0,1,1,0,0,1,0,5,2,0,2,4,1,8,0,0,5,0,4,0,0,1,1,1,0,0,0,2,5,1,0,2,0,2,0,0,5,1,1,1,0,0,0,0,0,1,4,2,1,0,0,4,0,0,5,2,0,1,2,0,0,0,0,4,0,2,7,1,0,1,1,0,0,0,0,1,0,0,1,0,2,3,0,0,0,1,1,0,0,0,1,0,1,2,2,0,3,1,2,0,0,0,0,0,3,3,2,1,3,3,1,0,0,2,0,1,0,0,5,4,2,2,1,0,1,0,3,2,0,0,4,2,0,0,3,3,4,4,0,0,1,1,4,2,1,0,0,0,1,0,3,1,3,2,0,0,1,4,0,0,1,2,3,0,0,0,1,1,0,0,1,0,1,3,0,1,2,4,1,0,0,2,3,0,0,1,0,0,2,0,0,0,1,1,1,3,0,0,0,2,0,3,2,1,0,2,0,0,0,1,0,0,0,0,0,1,0,6,2,2,1,0,1,0,0,2,4,1,1,0,6,2,0,1,3,0,7,3,9,0,3,1,0,0,1,0,1,2,4,1,1,0,1,0,4,7,0,0,1,0,3,0,0,2,4,0,0,1,0,0,2,1,0,1,2,4,0,2,1,3,9,0,1,1,0,150,147,119,46,97,23,10,11,0,31,0,0,25,27,14,5,27,0,26,18,0,0,28,31,0,22,9,17,0,11,0,13,40,2,8,40,0,0,46,17,44,Ligase
8,6,19,0,16,47418.52920000004,5.98529052734375,109.00811310344837,44,8,28,28,15,35,6,38,34,35,17,19,12,20,18,16,20,35,0,7,0,2,0,1,1,1,1,1,0,3,0,0,0,4,3,0,0,0,0,1,1,3,6,2,0,0,0,1,1,0,0,0,2,1,0,1,3,0,3,0,1,0,1,1,0,1,0,0,2,0,0,2,0,0,0,1,0,0,2,0,2,0,0,2,3,5,1,0,0,3,2,3,0,3,2,0,0,1,0,0,0,0,1,2,0,0,3,1,5,1,0,2,1,1,0,0,0,1,0,4,6,0,2,0,0,3,2,1,1,2,1,2,0,3,2,1,0,2,0,0,0,0,3,3,2,0,2,5,0,4,2,0,1,0,2,1,1,1,0,1,5,1,1,1,0,1,0,1,0,0,0,0,1,0,3,3,0,1,0,1,0,0,1,2,0,0,1,1,0,1,2,7,0,3,1,0,1,2,0,3,0,1,2,2,0,0,0,0,0,1,2,1,0,0,0,0,6,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,2,0,1,1,2,3,1,2,0,1,2,3,0,0,3,1,1,3,0,0,0,1,1,1,0,0,2,2,0,0,6,0,4,0,0,0,0,1,4,3,2,2,0,3,3,0,1,1,3,1,2,0,0,1,1,0,4,1,1,2,1,2,4,0,1,2,2,2,2,0,0,0,0,3,0,0,0,2,0,0,1,0,1,1,0,2,0,0,6,4,0,4,0,4,0,1,0,0,0,3,1,0,3,0,1,0,0,0,0,0,1,1,0,3,1,0,1,0,2,2,0,0,1,0,0,0,2,2,0,1,0,1,0,2,0,1,3,1,0,0,1,1,2,2,2,0,1,1,0,0,0,0,1,1,3,0,1,0,2,1,0,1,3,1,0,0,3,3,1,1,1,4,0,3,0,0,1,1,4,0,8,127,125,95,22,58,36,14,4,4,30,1,2,20,27,4,3,12,2,19,7,2,2,18,35,1,13,7,4,0,8,0,3,28,1,6,28,0,2,33,9,28,Ligase
11,19,36,0,55,100616.81540000079,7.03802490234375,107.8422458735271,77,11,52,52,28,87,19,66,55,85,25,36,52,27,48,55,58,79,7,14,0,0,0,0,9,0,0,2,3,11,1,1,0,5,9,0,0,3,7,6,2,3,4,2,0,0,1,2,5,2,1,0,1,6,1,5,0,0,0,4,7,0,3,2,0,2,0,0,8,8,0,3,0,2,0,5,0,1,7,2,2,0,2,8,6,5,4,2,1,1,7,1,3,4,4,0,1,0,3,0,0,0,1,4,5,1,4,0,2,10,1,3,2,8,0,0,1,6,2,10,2,2,3,0,2,4,4,4,1,2,2,6,8,4,2,1,1,3,0,0,0,4,2,1,2,1,2,6,4,9,1,0,7,4,2,2,0,4,1,5,0,2,2,4,2,1,1,1,2,4,0,3,3,0,8,4,1,0,0,0,0,0,4,3,0,1,2,0,0,3,4,6,0,2,2,1,1,0,0,8,1,6,10,7,0,0,0,0,2,0,2,3,0,2,0,3,5,7,1,1,1,4,5,1,1,0,1,1,1,1,5,1,1,9,8,1,1,1,0,0,2,2,2,1,5,6,7,3,1,2,1,7,0,2,3,4,2,2,3,3,0,0,4,0,1,0,4,0,0,0,5,1,4,2,0,0,0,0,5,3,1,0,2,4,0,2,1,0,2,4,2,1,1,4,1,1,2,2,5,6,2,0,4,0,2,1,3,3,3,6,1,5,1,3,0,0,1,3,5,0,0,0,2,3,1,3,1,1,4,2,1,3,1,9,1,2,3,1,1,1,1,4,4,1,4,2,1,0,1,1,1,0,0,3,1,2,2,0,0,5,0,1,2,1,1,2,6,5,0,1,2,4,1,5,5,2,5,6,1,0,1,1,7,2,1,3,3,5,0,2,4,1,0,2,4,1,3,1,4,1,3,3,2,2,0,1,6,6,0,0,4,4,0,4,1,2,6,2,3,2,11,329,255,167,49,122,83,22,13,3,48,0,1,32,45,20,2,44,2,46,11,2,4,38,62,4,20,12,10,0,22,4,11,53,1,5,90,0,2,95,23,58,Ligase
1,11,2,0,24,54593.558900000135,6.05352783203125,107.25650078585488,78,1,39,27,16,41,11,12,14,59,9,2,24,18,46,24,30,47,5,6,0,2,0,0,8,0,0,1,1,9,0,0,0,5,5,0,0,4,2,0,0,0,2,2,0,0,2,2,3,0,0,0,1,4,0,1,0,0,1,1,3,0,0,3,0,2,0,0,3,4,0,1,3,0,0,4,0,6,5,0,1,0,0,4,5,2,2,1,1,0,2,2,1,5,3,0,0,0,3,1,0,0,0,0,2,0,4,0,2,0,0,0,4,1,0,0,0,9,2,10,7,0,1,0,0,5,0,1,0,1,0,1,2,1,1,0,0,1,0,0,0,0,2,2,5,5,2,1,4,5,1,0,8,3,0,1,0,4,1,2,0,1,7,5,0,0,2,0,0,2,0,1,1,0,1,1,0,0,2,0,0,2,3,1,1,0,4,5,0,0,1,2,0,3,0,0,0,0,0,6,2,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,5,1,0,0,1,2,2,0,1,0,4,0,1,1,2,0,5,1,4,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,3,7,0,0,4,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,16,0,1,1,0,1,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,2,0,4,0,0,0,0,0,2,0,0,1,1,0,0,2,6,1,1,1,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,4,1,0,1,0,0,1,0,1,2,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,3,0,1,6,0,1,0,1,1,0,1,0,0,0,2,1,1,4,2,0,0,0,3,5,0,0,0,1,3,1,0,3,4,0,2,0,0,2,0,1,3,4,0,2,0,0,0,1,0,0,1,6,4,0,5,1,4,2,0,2,0,1,197,127,86,27,71,59,11,6,1,22,0,0,20,24,8,3,24,0,25,8,0,1,22,24,0,11,4,8,0,7,0,8,31,2,4,47,0,0,52,13,33,Ligase
15,16,33,0,52,67623.55540000013,5.52996826171875,111.59002541254146,38,15,31,42,20,34,16,31,38,72,11,33,23,23,19,52,25,52,6,25,1,0,0,0,1,0,0,1,1,0,0,4,1,2,1,0,0,1,1,4,0,2,3,2,1,0,1,2,1,0,2,1,7,1,0,1,3,0,3,4,8,0,1,3,1,1,0,2,3,7,0,2,2,4,0,1,2,1,6,0,2,1,1,8,1,1,0,2,2,2,6,0,1,4,1,0,1,0,0,3,0,0,0,3,7,0,4,3,3,0,4,2,0,6,0,0,1,6,2,5,1,2,0,0,2,2,0,4,0,3,1,2,1,1,2,1,1,1,3,0,0,2,0,2,1,1,1,4,2,6,5,0,2,0,4,1,2,1,0,3,0,3,2,4,4,2,0,0,1,4,2,1,1,2,3,4,0,1,0,0,1,2,1,0,2,0,0,0,1,1,4,3,0,0,1,1,0,1,0,2,1,0,7,6,1,0,1,1,1,0,0,1,0,0,0,3,2,2,0,0,0,2,2,3,0,0,0,1,3,1,1,2,0,1,6,0,0,1,1,2,2,1,2,0,2,2,2,2,1,2,6,0,2,1,3,2,1,0,0,2,0,0,0,1,0,0,2,1,1,0,2,1,2,1,1,0,0,3,1,3,0,0,0,2,0,0,4,1,2,2,1,0,1,3,4,1,0,0,4,2,2,0,4,2,2,2,1,1,1,0,2,1,4,2,1,0,1,2,3,0,1,0,0,0,3,0,0,0,4,0,0,6,1,0,0,4,3,1,1,1,1,1,2,0,2,1,0,3,1,2,1,3,0,3,2,2,0,2,0,2,0,2,1,1,1,0,2,5,1,0,0,2,2,0,1,0,1,1,0,0,1,2,4,4,4,2,0,3,0,3,1,0,0,1,4,2,4,3,1,2,4,1,3,1,0,0,4,0,1,1,1,1,4,3,0,0,6,0,2,1,15,172,166,129,51,73,36,18,20,2,22,0,3,21,39,16,5,18,1,17,9,6,7,21,33,4,21,14,8,3,15,3,5,36,3,10,48,0,1,55,19,39,Ligase
9,19,41,0,48,78252.65350000045,5.86907958984375,115.41689306784727,41,9,53,43,39,29,19,36,49,61,15,41,36,18,34,48,30,36,11,30,1,1,0,0,1,0,2,1,0,1,0,0,0,2,2,1,1,2,1,4,3,1,1,1,0,1,3,1,0,2,0,0,3,1,0,1,2,0,4,7,4,3,0,1,0,4,0,1,2,4,0,2,4,1,1,4,2,4,1,3,1,0,0,7,2,3,4,4,2,3,1,0,0,3,2,2,3,3,0,0,0,0,4,2,2,0,3,3,3,1,2,0,2,5,0,1,1,2,3,5,3,1,2,1,1,3,0,8,0,1,3,3,2,4,2,0,1,2,3,0,0,2,3,2,4,0,4,1,5,6,1,0,1,3,2,1,0,2,1,2,2,2,4,2,2,6,0,1,1,3,1,0,3,2,3,6,3,3,2,0,1,0,2,2,2,2,1,2,0,3,2,2,1,0,1,0,1,0,2,3,1,4,1,3,0,1,1,0,0,0,3,2,1,0,2,0,4,0,1,0,0,5,1,2,1,2,2,0,1,3,2,2,3,6,1,1,1,1,0,2,0,0,0,1,2,1,9,0,0,0,4,2,0,1,3,3,0,0,2,5,1,1,1,0,3,0,6,2,2,1,4,1,0,3,1,1,3,0,4,4,1,2,1,2,0,0,4,1,3,2,1,1,2,3,5,0,0,0,3,3,1,1,0,0,5,0,2,2,1,1,0,2,3,0,0,0,0,4,3,0,1,1,1,0,3,1,0,1,5,2,0,5,0,0,0,1,1,3,4,3,0,5,3,1,6,3,0,1,0,1,0,0,1,1,0,0,2,1,0,2,0,2,0,1,3,4,1,2,2,3,4,0,1,1,1,2,1,2,0,0,1,0,2,3,3,4,1,2,0,4,2,3,0,0,1,1,3,1,1,4,1,4,3,0,1,1,2,3,1,4,1,5,1,2,2,1,3,0,0,1,9,184,148,155,80,102,41,26,21,3,38,0,0,21,24,22,14,26,1,31,13,2,4,13,36,4,31,17,23,0,15,2,13,35,6,21,37,0,1,48,28,32,Ligase
8,9,25,0,43,72984.18860000034,8.39141845703125,108.28514629080169,60,8,33,35,27,66,9,47,39,57,18,25,38,19,33,43,38,51,5,23,0,0,0,1,5,2,1,2,1,6,0,0,0,0,7,1,1,3,2,5,0,1,4,0,0,0,2,2,3,0,1,0,5,2,0,1,1,1,1,2,4,1,2,3,1,1,0,2,3,3,0,4,2,0,0,2,0,2,4,1,0,0,0,10,1,2,2,4,0,0,7,1,5,3,3,0,1,3,0,2,0,0,1,1,3,0,3,0,4,1,3,1,3,2,0,0,0,4,5,1,3,2,1,0,1,3,1,0,2,4,0,2,0,3,2,2,0,3,0,0,1,2,1,3,4,0,4,3,0,5,0,0,4,1,2,1,0,1,4,3,1,3,4,2,0,1,0,0,0,3,3,2,4,1,3,2,0,4,0,1,2,0,0,1,0,0,0,2,1,2,1,8,0,0,0,0,0,2,1,2,0,1,7,3,1,1,0,1,2,0,2,2,0,0,0,2,4,2,0,0,1,5,2,1,1,0,1,0,1,2,3,3,2,1,2,0,0,1,0,0,4,3,5,1,1,3,5,2,0,3,4,2,3,0,4,4,6,1,6,1,0,0,0,0,0,0,1,2,0,0,5,2,2,3,0,0,0,2,4,2,1,0,0,6,3,0,3,1,2,1,1,0,0,1,2,1,6,1,1,3,1,0,9,2,3,0,3,8,5,3,1,3,0,0,1,0,1,2,3,0,1,0,0,3,2,4,0,0,3,1,0,2,1,4,1,2,5,5,3,2,2,0,3,1,0,3,0,0,1,1,0,1,0,1,1,1,2,0,0,2,0,1,4,0,1,1,2,4,3,2,1,2,0,1,3,2,6,4,0,0,1,1,4,1,2,1,0,3,1,2,2,1,1,1,3,2,2,0,1,1,3,1,4,2,1,0,2,6,0,0,3,6,0,1,0,1,1,0,2,1,8,245,173,112,55,81,69,13,9,0,31,0,1,15,39,14,7,30,2,29,13,1,4,15,30,2,21,15,16,3,20,2,7,33,3,13,65,0,1,64,13,37,Ligase
4,10,13,0,29,58929.314700000104,5.51727294921875,109.33082504638239,57,4,37,30,19,50,10,25,15,53,12,13,32,13,41,29,30,42,8,19,1,3,1,0,6,0,0,1,3,5,2,1,0,2,4,1,0,3,3,0,0,0,1,0,0,1,2,3,2,1,0,1,1,1,0,4,1,0,2,2,5,0,0,5,2,5,0,1,6,3,0,2,1,0,0,2,0,5,3,3,0,1,1,6,2,2,3,4,2,2,3,1,2,2,2,0,1,0,1,3,1,0,2,2,1,0,3,3,2,4,0,0,2,2,0,0,1,4,1,5,4,0,3,1,0,3,0,2,0,1,1,0,4,0,0,1,0,3,1,0,0,0,1,1,4,3,1,3,3,3,1,0,7,3,0,0,0,2,2,4,1,1,6,5,1,1,2,1,0,2,1,2,0,1,1,2,0,1,0,1,0,1,0,3,0,1,0,1,0,2,2,4,0,1,0,1,0,0,0,7,0,0,4,2,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,0,2,2,2,0,0,1,2,0,1,2,2,2,2,0,3,0,0,0,0,1,2,0,1,1,2,0,0,1,0,2,5,5,0,0,2,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,7,3,0,1,0,0,0,0,2,1,1,0,0,2,0,1,3,3,3,1,0,0,2,0,1,0,1,2,0,1,1,0,4,2,4,0,1,5,2,2,1,3,0,2,0,0,1,5,1,1,0,0,1,2,1,1,0,0,2,1,0,1,0,0,0,1,1,2,2,2,1,2,1,1,0,1,0,1,1,0,0,0,0,2,0,2,0,1,0,2,0,2,3,0,0,0,1,2,0,0,0,2,2,1,2,0,5,0,1,1,0,2,1,1,0,0,2,4,0,0,3,1,0,2,1,0,2,1,0,2,4,1,0,1,1,1,2,4,0,1,7,4,0,6,1,1,4,0,0,4,4,198,132,93,46,66,53,11,6,0,20,2,0,22,27,12,7,23,0,29,2,1,1,15,21,1,17,15,10,0,17,3,6,30,4,9,46,0,0,50,12,35,Ligase
2,18,37,0,41,85100.10730000041,5.31939697265625,112.41757899603753,65,2,41,60,39,48,18,44,47,77,22,37,32,38,30,41,30,53,5,28,0,7,1,0,9,0,4,5,2,3,2,0,0,4,3,0,1,3,0,3,3,2,2,1,0,0,1,0,0,1,0,1,5,4,0,4,1,0,3,2,4,2,0,5,0,2,0,1,3,8,0,5,2,2,1,5,3,0,7,3,0,1,1,4,3,5,0,2,0,4,6,3,3,4,2,2,3,2,3,3,0,0,2,2,2,0,6,3,2,1,4,1,1,6,0,0,1,4,3,4,1,3,6,0,2,3,0,4,2,2,3,1,1,2,1,0,0,3,1,0,1,2,4,9,4,1,2,3,1,5,2,0,9,2,1,2,1,3,0,2,2,5,1,3,2,5,1,1,0,2,1,1,4,0,2,2,3,2,0,1,3,0,2,2,3,0,1,2,0,1,7,3,0,1,0,2,0,0,0,7,2,1,7,3,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0,1,2,4,1,0,0,1,0,3,3,2,2,2,3,2,0,0,0,0,2,3,0,0,0,2,2,1,0,2,1,2,2,0,1,8,3,1,1,1,2,2,0,4,0,0,0,4,1,0,0,3,0,2,3,0,0,0,2,9,2,0,1,0,1,1,2,2,0,4,9,3,1,1,3,3,0,3,1,5,2,3,0,1,0,1,0,3,4,2,0,0,4,1,0,0,0,1,5,3,0,3,0,1,1,2,1,0,1,1,0,0,4,2,2,1,2,1,1,4,2,2,3,0,1,2,0,0,0,1,3,0,1,0,3,0,1,0,5,1,2,0,3,4,2,0,0,1,3,1,3,0,3,2,0,2,0,4,2,1,0,3,2,5,4,5,3,2,1,2,3,1,1,2,1,5,1,3,2,2,3,3,5,3,2,0,1,3,6,1,1,4,4,0,7,1,0,4,1,3,3,2,216,196,176,72,95,47,22,18,0,48,0,0,20,36,21,10,34,0,27,8,0,0,31,46,2,32,12,21,0,19,2,11,49,4,24,63,0,0,57,19,50,Ligase
4,20,47,0,51,87658.24790000048,5.04046630859375,113.98991924577436,53,4,52,73,35,36,20,63,59,76,15,47,32,23,28,51,29,37,6,30,0,0,0,0,2,0,3,4,3,3,0,0,0,5,2,0,0,1,2,6,3,0,2,0,0,0,0,0,2,1,0,1,5,2,0,6,2,1,4,2,6,3,1,1,0,1,0,2,1,0,0,2,3,2,0,8,3,1,4,3,1,0,1,6,1,4,4,0,1,3,5,3,0,1,3,2,2,4,0,1,0,0,0,3,7,0,8,2,3,2,3,2,0,3,0,0,0,9,3,10,1,3,6,0,4,7,2,7,2,9,3,1,0,4,2,1,1,2,3,0,1,5,5,2,3,0,2,3,2,6,3,0,6,1,2,1,2,5,0,3,0,3,1,2,5,2,1,1,0,2,1,1,3,1,6,5,0,4,1,0,0,1,1,3,2,0,1,2,0,1,4,1,1,0,1,2,0,0,0,3,3,0,1,6,1,1,0,0,0,0,6,3,0,0,0,0,5,4,0,0,0,2,1,0,0,1,4,1,2,5,2,3,2,3,2,0,0,0,0,0,5,2,2,1,2,2,5,1,2,1,3,0,1,0,6,3,2,1,1,3,2,0,2,1,1,0,6,4,1,0,1,1,1,2,0,0,1,2,6,2,1,3,0,2,3,0,2,0,6,3,5,2,2,4,3,1,6,1,6,3,2,0,1,1,0,0,3,5,1,6,1,0,4,0,1,0,1,5,1,0,1,0,0,0,0,0,0,0,1,6,0,3,1,1,1,4,1,1,6,0,3,9,3,0,1,0,1,0,1,1,0,1,1,3,1,3,1,1,1,0,0,2,4,2,2,2,4,6,2,1,1,5,3,2,1,0,2,1,0,0,1,0,5,2,2,7,0,2,1,3,0,1,1,1,2,2,1,2,4,4,3,7,1,2,0,1,2,7,0,0,3,6,0,2,0,0,1,0,1,2,4,201,191,195,71,107,37,30,14,1,48,0,1,26,34,18,11,30,0,25,9,0,0,33,35,2,40,16,24,1,19,2,10,58,3,23,63,0,1,50,28,53,Ligase
